,Unnamed: 0,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
4129,4129,009815.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4130,4130,002144.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,4131,001893.jpg,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4132,4132,007567.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
4133,4133,000239.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4134,4134,001035.jpg,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
4135,4135,009023.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4136,4136,005678.jpg,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
4137,4137,001919.jpg,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4138,4138,008256.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4139,4139,009043.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4140,4140,004032.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,4141,004480.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
4142,4142,008671.jpg,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
4143,4143,002243.jpg,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4144,4144,003215.jpg,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4145,4145,001256.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4146,4146,008353.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
4147,4147,002819.jpg,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4148,4148,007596.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4149,4149,008071.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,4150,000378.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
4151,4151,006728.jpg,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4152,4152,006511.jpg,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4153,4153,002313.jpg,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
4154,4154,008704.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
4155,4155,009293.jpg,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
4156,4156,006721.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,4157,005060.jpg,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
4158,4158,002753.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4159,4159,006237.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4160,4160,007320.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4161,4161,006197.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4162,4162,006831.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4163,4163,001370.jpg,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
4164,4164,009240.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
4165,4165,009199.jpg,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
4166,4166,005392.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4167,4167,009149.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4168,4168,001238.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4169,4169,008734.jpg,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4170,4170,005822.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
4171,4171,004477.jpg,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0
4172,4172,003276.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
4173,4173,005030.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4174,4174,001692.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4175,4175,002622.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4176,4176,003222.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,4177,005089.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4178,4178,002729.jpg,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4179,4179,009201.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4180,4180,000646.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4181,4181,002309.jpg,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
4182,4182,009262.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
4183,4183,007638.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
4184,4184,002614.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4185,4185,001602.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
4186,4186,003446.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4187,4187,006792.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4188,4188,006795.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4189,4189,000181.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4190,4190,004908.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
4191,4191,002046.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4192,4192,003345.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4193,4193,000757.jpg,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4194,4194,006340.jpg,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
4195,4195,001019.jpg,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4196,4196,002724.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4197,4197,008247.jpg,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4198,4198,002681.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4199,4199,007769.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4200,4200,005955.jpg,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
4201,4201,005666.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4202,4202,007967.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4203,4203,007364.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
4204,4204,005442.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4205,4205,009889.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4206,4206,006644.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4207,4207,008565.jpg,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
4208,4208,005942.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
4209,4209,005776.jpg,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4210,4210,007269.jpg,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4211,4211,002538.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4212,4212,006082.jpg,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
4213,4213,007703.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4214,4214,009082.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4215,4215,002274.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4216,4216,000247.jpg,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4217,4217,009501.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4218,4218,001583.jpg,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4219,4219,002651.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4220,4220,001639.jpg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4221,4221,007628.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,4222,003789.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4223,4223,009674.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1
4224,4224,004669.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4225,4225,003769.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
4226,4226,009356.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4227,4227,009561.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
4228,4228,006579.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4229,4229,004909.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
4230,4230,002631.jpg,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1
4231,4231,005623.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4232,4232,009084.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4233,4233,002093.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4234,4234,007136.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4235,4235,000945.jpg,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
4236,4236,008754.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
4237,4237,008242.jpg,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4238,4238,001090.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4239,4239,006467.jpg,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4240,4240,002712.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4241,4241,005857.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4242,4242,006390.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,4243,008591.jpg,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4244,4244,007711.jpg,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
4245,4245,000342.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4246,4246,003900.jpg,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4247,4247,009771.jpg,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4248,4248,009538.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
4249,4249,006207.jpg,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4250,4250,005294.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4251,4251,009688.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
4252,4252,005943.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4253,4253,005488.jpg,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
4254,4254,008228.jpg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4255,4255,009276.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4256,4256,001462.jpg,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4257,4257,007784.jpg,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
4258,4258,008007.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,4259,002473.jpg,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4260,4260,007348.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
4261,4261,002245.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4262,4262,004567.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4263,4263,004772.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,4264,001128.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4265,4265,006008.jpg,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4266,4266,001549.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
4267,4267,004088.jpg,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
4268,4268,004254.jpg,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4269,4269,001987.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4270,4270,008719.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4271,4271,006555.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4272,4272,007951.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4273,4273,007229.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4274,4274,000418.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,4275,005525.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4276,4276,002175.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4277,4277,005040.jpg,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4278,4278,002739.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
4279,4279,008580.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4280,4280,008170.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4281,4281,004417.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
4282,4282,008264.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4283,4283,006303.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4284,4284,007391.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4285,4285,000040.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4286,4286,007945.jpg,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4287,4287,002905.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4288,4288,002066.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4289,4289,009451.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,4290,001134.jpg,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
4291,4291,004489.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
4292,4292,001227.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,4293,000055.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4294,4294,005252.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4295,4295,006002.jpg,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
4296,4296,006408.jpg,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4297,4297,000127.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4298,4298,008187.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4299,4299,004560.jpg,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
4300,4300,004602.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4301,4301,003843.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4302,4302,008469.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
4303,4303,006937.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4304,4304,001670.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
4305,4305,003328.jpg,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
4306,4306,003592.jpg,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
4307,4307,008056.jpg,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4308,4308,000105.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4309,4309,002107.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4310,4310,001519.jpg,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
4311,4311,003495.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
4312,4312,005474.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4313,4313,009003.jpg,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4314,4314,000538.jpg,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4315,4315,005543.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4316,4316,002474.jpg,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4317,4317,004116.jpg,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
4318,4318,008893.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
4319,4319,004769.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4320,4320,006776.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4321,4321,004472.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4322,4322,002358.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4323,4323,004445.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4324,4324,002016.jpg,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4325,4325,009038.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
4326,4326,007157.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
4327,4327,000300.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,4328,005649.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4329,4329,009722.jpg,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4330,4330,008834.jpg,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4331,4331,002346.jpg,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4332,4332,006854.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4333,4333,006552.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4334,4334,007001.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4335,4335,004065.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
4336,4336,000627.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4337,4337,008714.jpg,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4338,4338,000837.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4339,4339,006365.jpg,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
4340,4340,004712.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
4341,4341,004213.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
4342,4342,006255.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4343,4343,005456.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
4344,4344,004744.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4345,4345,003348.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4346,4346,003766.jpg,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
4347,4347,002610.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
4348,4348,002991.jpg,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
4349,4349,005798.jpg,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4350,4350,001672.jpg,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4351,4351,005638.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4352,4352,009857.jpg,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0
4353,4353,008972.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4354,4354,009067.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4355,4355,009715.jpg,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
4356,4356,004695.jpg,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
4357,4357,000248.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4358,4358,007107.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,4359,006115.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4360,4360,004096.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4361,4361,008949.jpg,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4362,4362,005933.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4363,4363,001261.jpg,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
4364,4364,001615.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4365,4365,006087.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4366,4366,009256.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4367,4367,008672.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4368,4368,001280.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
4369,4369,005564.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,4370,002998.jpg,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
4371,4371,002040.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,4372,002105.jpg,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
4373,4373,003647.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4374,4374,004887.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4375,4375,005977.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4376,4376,002236.jpg,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
4377,4377,007516.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
4378,4378,000655.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4379,4379,008497.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4380,4380,000621.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4381,4381,006386.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4382,4382,001838.jpg,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4383,4383,005205.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
4384,4384,009770.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
4385,4385,009914.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4386,4386,000389.jpg,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
4387,4387,000075.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
4388,4388,007237.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,4389,000779.jpg,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4390,4390,008287.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
